ts_s,ang1,ang2,ang3,ang1_filtered,ang2_filtered,ang3_filtered,ang_principal,ang_principal_filtered
0.0259227619785327,-90.27242,-21.797733,-117.926155,-51.50291054302977,-13.34979676793995,-66.87423465955813,1.0834245340383761,0.7215189245616469
0.027362915421784515,-90.19891,-21.185547,-118.27731,-51.8401436057604,-13.443575018862457,-67.30954601011163,0.7534761458297385,0.7248941688160613
0.028803068865036332,-90.19891,-21.185547,-118.27731,-52.18193440760673,-13.54303633044239,-67.74970641001113,0.7534761458297385,0.7232198393752769
0.03024322230828815,-90.19891,-21.185547,-118.27731,-52.53953418620452,-13.662209909778184,-68.20668622550929,0.7534761458297385,0.7040305554525774
0.03168337575153996,-90.19891,-21.185547,-118.27731,-52.89713396480231,-13.781383489113978,-68.66366604100743,0.7534761458297385,0.6848412715298781
0.03312352919479178,-90.19891,-21.185547,-118.27731,-53.254733743400095,-13.900557068449771,-69.12064585650558,0.7534761458297385,0.6656519876071787
0.034563682638043595,-90.19891,-21.185547,-118.27731,-53.612333521997876,-14.019730647785565,-69.57762567200375,0.7534761458297385,0.6464627036844792
0.03600383608129541,-90.19891,-21.185547,-118.27731,-53.96993330059567,-14.138904227121358,-70.03460548750189,0.7534761458297385,0.6272734197617797
0.03744398952454723,-90.19891,-21.185547,-118.27731,-54.32753307919345,-14.25807780645715,-70.49158530300005,0.7534761458297385,0.6080841358390805
0.038884142967799046,-90.24469976430231,-21.79321227276751,-117.85723157242447,-54.68513285779123,-14.377251385792942,-70.94856511849821,1.1525216929818694,0.588894851916381
0.04032429641105086,-90.2507,-21.87284,-117.802185,-55.04273263638902,-14.496424965128737,-71.40554493399637,1.2048121420267117,0.5697055679936817
0.04176444985430268,-90.27779974733502,-22.097607368411346,-117.68381376231049,-55.400074639769684,-14.615839805177458,-71.8619079495028,1.3154031659606207,0.5511250680848874
0.043204603297554496,-90.3288531868983,-22.52104848456346,-117.46081320239017,-55.75628227814607,-14.736316336542773,-72.31555667644005,1.5237465164298878,0.5352235816524236
0.04464475674080631,-90.35705,-22.754915,-117.33765,-56.11267364156645,-14.856792867908085,-72.76920540337733,1.6388145424907234,0.519321697985438
0.04608491018405813,-90.35705,-22.754915,-117.33765,-56.46922615079154,-14.9772693992734,-73.2228541303146,1.6388145424907234,0.5034194659028246
0.047525063627309946,-90.35705,-22.754915,-117.33765,-56.82577866001664,-15.097745930638713,-73.67650285725188,1.6388145424907234,0.48751723382021084
0.04896521707056176,-90.35705,-22.754915,-117.33765,-57.18233116924173,-15.218222462004027,-74.13015158418914,1.6388145424907234,0.4716150017375973
0.05040537051381358,-90.35705,-22.754915,-117.33765,-57.54587386640459,-15.341109443366555,-74.59386299093353,1.6388145424907234,0.4455587646589893
0.0518455239570654,-90.35705,-22.754915,-117.33765,-57.910888198507905,-15.464503893551058,-75.05969288023242,1.6388145424907234,0.41736481845571094
0.05328567740031721,-90.35705,-22.754915,-117.33765,-58.27590253061123,-15.58789834373556,-75.5255227695313,1.6388145424907234,0.3891708722524326
0.05472583084356903,-90.35705,-22.754915,-117.33765,-58.64091686271455,-15.711292793920062,-75.99135265883021,1.6388145424907234,0.3609769260491542
0.05616598428682085,-90.37951265353547,-22.76573468573642,-117.38649585592563,-59.005931194817876,-15.834687244104563,-76.4571825481291,1.5895801728902437,0.3327829798458759
0.057606137730072664,-90.49238,-22.8201,-117.63193,-59.37094552692119,-15.958081694289064,-76.92301243742799,1.3421938771043629,0.3045890336425975
0.05904629117332448,-90.49057067862982,-22.8201,-117.63193,-59.73595985902452,-16.081476144473566,-77.38884232672687,1.34219778906374,0.27639508743931923
0.0604864446165763,-90.43428132119804,-22.8201,-117.63193,-60.079890988602095,-16.173748193182707,-77.83935564874417,1.3423194930812068,0.2646140096155922
0.061926598059828114,-90.37799196376625,-22.8201,-117.63193,-60.42166442033642,-16.262835112001895,-78.2883014421021,1.3424411970986738,0.2545126581361501
0.06336675150307992,-90.32170260633445,-22.8201,-117.63193,-60.76343785207073,-16.351922030821083,-78.73724723546003,1.3425629011161406,0.244411306656708
0.06480690494633175,-90.26541324890266,-22.8201,-117.63193,-61.105211283805055,-16.44100894964027,-79.18619302881797,1.3426846051336074,0.23430995517726588
0.06624705838958356,-90.257866,-22.8201,-117.63193,-61.446984715539365,-16.53009586845946,-79.6351388221759,1.3427009231474236,0.22420860369782378
0.06768721183283538,-90.257866,-22.8201,-117.63193,-61.78875814727369,-16.619182787278646,-80.08408461553383,1.3427009231474236,0.21410725221838164
0.06912736527608719,-90.257866,-22.8201,-117.63193,-62.130531579008,-16.708269706097834,-80.53303040889176,1.3427009231474236,0.20400590073893954
0.07056751871933901,-90.4457964187968,-22.941837872966694,-118.00960803253292,-62.472305010742325,-16.797356624917022,-80.98197620224968,0.9606915734253034,0.19390454925949743
0.07200767216259082,-90.58901,-23.034609,-118.29742,-62.814078442476635,-16.886443543736213,-81.43092199560763,0.6695788979091309,0.18380319778005533
0.07344782560584265,-90.58901,-23.034609,-118.29742,-63.15585187421095,-16.9755304625554,-81.87986778896557,0.6695788979091309,0.1737018463006132
0.07488797904909446,-90.58901,-23.034609,-118.29742,-63.492911436364956,-17.057312965215438,-82.32267746545614,0.6695788979091309,0.16999192711703814
0.07632813249234628,-90.58901,-23.034609,-118.29742,-63.819414499095586,-17.12273755562134,-82.75174558353731,0.6695788979091309,0.18059533378949744
